50283.000000000	7.231205709	11.064059580
50283.100000000	7.231668134	11.063257936
50283.200000000	7.226951778	11.068344368
50283.300000000	7.233859274	11.064543732
50283.400000000	7.231706852	11.069755148
50283.500000000	7.228806817	11.068955073
50283.600000000	7.238556762	11.065465586
50283.700000000	7.239357983	11.066492272
50283.800000000	7.216877995	11.069152119
50283.900000000	7.232523211	4.103383034
50284.000000000	7.242066004	3.688019436
50284.100000000	7.241402074	8.728655961
50284.200000000	7.244565411	8.290102127
50284.300000000	7.232628291	8.018675961
50284.400000000	7.234530531	7.994433744
50284.500000000	7.234025159	7.490675761
50284.600000000	7.251911748	8.089238283
50284.700000000	7.227706690	8.224761521
50284.800000000	7.236836878	9.146103415
50284.900000000	7.223251345	10.029446820
50285.000000000	7.236207847	10.909088057
50285.100000000	7.234699717	11.066264063
50285.200000000	7.228979458	11.065398494
50285.300000000	7.234111417	11.065846845
50285.400000000	7.230399159	11.068254280
50285.500000000	7.232320789	11.070427287
50285.600000000	7.229399975	6.947016488
50285.700000000	7.230392520	7.439214754
50285.800000000	7.241334684	7.984673639
50285.900000000	7.236532871	8.379009660
50286.000000000	7.230095988	8.936650719
50286.100000000	7.227708904	9.471085496
50286.100000000	7.228132816	9.868293891
