248280	0.698566189000000004
248280.100000000006	0.698761190000000032
248280.200000000012	0.698143136999999969
248280.299999999988	0.698264934999999975
248280.399999999994	0.698923630000000018
248280.5	0.698644744999999956
248280.600000000006	0.698116092999999993
248280.700000000012	0.69920640700000003
248280.799999999988	0.698380526999999973
248280.899999999994	0.698799084000000015
248281	0.698433446999999985
248281.100000000006	0.69791059600000005
248281.200000000012	0.698843960000000042
248281.299999999988	0.698756495000000033
248281.399999999994	0.698952702000000037
248281.5	0.699608805
248281.600000000006	0.697849382000000018
248281.700000000012	0.699290039999999946
248281.799999999988	0.699499592999999975
248281.899999999994	0.699051014000000026
248282	0.699491128999999989
248282.100000000006	0.697937303999999981
248282.200000000012	0.69815218999999995
248282.299999999988	0.696379207
248282.399999999994	0.696461686000000024
248282.5	0.696598708000000011
248282.600000000006	0.695297692000000023
248282.700000000012	0.695849064000000017
248282.799999999988	0.696156303999999948
248282.899999999994	0.697129773000000008
248283	0.696248231999999967
248283.100000000006	0.695915167000000001
248283.200000000012	0.696970701999999998
248283.299999999988	0.69612136899999999
248283.399999999994	0.696219849999999973
248283.5	0.696548174999999992
248283.600000000006	0.695926087999999998
248283.700000000012	0.695952297000000053
248283.799999999988	0.69631670999999995
248283.899999999994	0.696203303999999967
248284	0.696093096999999994
248284.100000000006	0.696623973000000007
248284.200000000012	0.697459963000000016
248284.299999999988	0.697164313000000035
248284.399999999994	0.695802500999999962
248284.5	0.695353032999999954
248284.600000000006	0.695573317000000024
248284.700000000012	0.696101717000000009
248284.799999999988	0.696280518000000015
248284.899999999994	0.695540193000000029
248285	0.695761682999999964
248285.100000000006	0.696789552000000034
248285.200000000012	0.695659916999999961
248285.299999999988	0.695476239999999968
248285.399999999994	0.696058387999999972
248285.5	0.695403997999999968
248285.600000000006	0.695172841999999958
248285.700000000012	0.695910569000000034
248285.799999999988	0.695133137999999984
248285.899999999994	0.695827219999999969
248286	0.695418953000000006
248286.100000000006	0.696594574000000022
248286.200000000012	0.695747769999999988
248286.299999999988	0.695573663000000009
248286.399999999994	0.696450773999999995
248286.5	0.696060456999999966
248286.600000000006	0.695518454000000008
248286.700000000012	0.69537638700000004
248286.799999999988	0.695429765999999949
248286.899999999994	0.694604002000000054
248287	0.695255464000000045
248287.100000000006	0.695705224999999983
248287.200000000012	0.695543412999999999
248287.299999999988	0.695407104000000054
248287.399999999994	0.696419298999999992
248287.5	0.695972067999999999
248287.600000000006	0.694221866999999992
248287.700000000012	0.695881023999999959
248287.799999999988	0.694853768999999954
248287.899999999994	0.696110796000000032
248288	0.695860445999999966
248288.100000000006	0.695306321000000005
248288.200000000012	0.695123586000000016
248288.299999999988	0.694174387000000004
248288.399999999994	0.694944717000000045
248288.5	0.694418432999999946
248288.600000000995	0.69451600400000002
248288.700000001001	0.694955308000000049
248288.800000001007	0.695372360999999994
248288.900000001013	0.694333867999999965
248289.00000000099	0.694824754999999961
248289.100000000995	0.694386060000000027
248289.200000001001	0.694564842000000016
248289.300000001007	0.695240619999999976
248289.400000001013	0.694613216000000033
248289.50000000099	0.695102754999999961
248289.600000000995	0.694098206000000051
248289.700000001001	0.694091405999999966
248289.800000001007	0.695531220999999977
248289.900000001013	0.695359014999999969
248290.00000000099	0.694235579999999963
248290.100000000995	0.694587763000000025
248290.200000001001	0.694338592000000032
248290.300000001007	0.69530114300000001
248290.400000001013	0.69452867500000004
248290.50000000099	0.695843200999999967
248290.600000000995	0.695472214000000033
248290.700000001001	0.695466806999999965
248290.800000001007	0.696090799000000038
248290.900000001013	0.694735517999999996
248291.00000000099	0.695614030999999966
248291.100000000995	0.695386395999999962
248291.200000001001	0.696937873999999957
248291.300000001007	0.696263398000000033
248291.400000001013	0.696195835000000041
248291.50000000099	0.696548748999999967
248291.600000000995	0.695517189000000036
248291.700000001001	0.696587453000000023
248291.800000001007	0.696462605000000012
248291.900000001013	0.696267993999999946
248292.00000000099	0.695773411000000008
248292.100000000995	0.695250975999999965
248292.200000001001	0.696828357999999981
248292.300000001007	0.696200315999999986
248292.400000001013	0.695949653000000001
248292.50000000099	0.696427684999999963
248292.600000000995	0.695884703000000049
248292.700000001001	0.696075397999999956
248292.800000001007	0.697178198000000027
248292.900000001013	0.696052985999999985
248293.00000000099	0.696003562999999992
248293.100000000995	0.696356230999999992
248293.200000001001	0.695623921000000034
248293.300000001007	0.69646639499999996
248293.400000001013	0.696160785999999976
248293.50000000099	0.696867849999999955
248293.600000000995	0.696254896000000012
248293.700000001001	0.695501086000000046
248293.800000001007	0.696034137000000053
248293.900000001013	0.697062062999999954
248294.00000000099	0.697143198999999991
248294.100000000995	0.695811469000000016
248294.200000001001	0.697402838999999997
248294.300000001007	0.697054717999999962
248294.400000001013	0.696574361000000031
248294.50000000099	0.697663758999999994
248294.600000000995	0.696812513999999994
248294.700000001001	0.696588141999999966
248294.800000001007	0.696569306999999971
248294.900000001013	0.697571099999999999
248295.00000000099	0.697548393000000044
248295.100000000995	0.696471104999999979
248295.200000001001	0.696863258000000041
248295.300000001007	0.696878870000000039
248295.400000001013	0.697105673000000037
248295.50000000099	0.697363147999999988
248295.600000000995	0.696805165999999976
248295.700000001001	0.697165689999999949
248295.800000001007	0.697092245999999971
248295.900000001013	0.697032567000000047
248296.00000000099	0.696051836999999951
248296.00000000099	0.696763259999999995
