50252.000000000	7.231853981	5.639287558
50254.000000000	7.232064159	5.242045891
50256.000000000	7.233850427	4.857157160
50258.000000000	7.239393345	4.477911728
50260.000000000	7.240807690	4.104317415
50262.000000000	7.248919368	3.745976060
50264.000000000	7.238077093	3.388017379
50266.000000000	7.229512847	3.043577369
50268.000000000	7.227731041	2.709986391
50270.000000000	7.236165836	2.383170057
50272.000000000	7.236704222	2.064835335
50274.000000000	7.243452216	1.758485894
50276.000000000	7.240227621	1.453583709
50278.000000000	7.238986669	1.164414497
50280.000000000	7.236151463	0.873237287
50282.000000000	7.226978345	0.592497629
50284.000000000	7.233695598	0.318693332
50286.000000000	7.231201283	0.085150220
50288.000000000	7.237348686	0.230309705
50290.000000000	7.240022099	0.483798305
50292.000000000	7.233920099	0.741820032
50294.000000000	7.241878209	0.985174908
50296.000000000	7.234323742	1.229169476
50298.000000000	7.243510751	1.467494409
50300.000000000	7.245452091	1.696899196
50300.000000000	7.252376162	1.923864943
