248280,000000000	0,698566189	0,009914352
248280,100000000	0,698761190	0,009912602
248280,200000000	0,698143137	0,009916407
248280,300000000	0,698264935	0,009919245
248280,400000000	0,698923630	0,009918368
248280,500000000	0,698644745	0,009918363
248280,600000000	0,698116093	0,009922362
248280,700000000	0,699206407	0,009924593
248280,800000000	0,698380527	0,009929483
248280,900000000	0,698799084	0,009929890
248281,000000000	0,698433447	0,009930121
248281,100000000	0,697910596	0,009929975
248281,200000000	0,698843960	0,009936356
248281,300000000	0,698756495	0,009937014
248281,400000000	0,698952702	0,009939897
248281,500000000	0,699608805	0,009942925
248281,600000000	0,697849382	0,009943466
248281,700000000	0,699290040	0,009943309
248281,800000000	0,699499593	0,009949058
248281,900000000	0,699051014	0,009950168
248282,000000000	0,699491129	0,009952611
248282,100000000	0,697937304	0,024053523
248282,200000000	0,698152190	0,045239530
248282,300000000	0,696379207	0,077032274
248282,400000000	0,696461686	0,077783494
248282,500000000	0,696598708	0,078642686
248282,600000000	0,695297692	0,079457078
248282,700000000	0,695849064	0,080247338
248282,800000000	0,696156304	0,081664288
248282,900000000	0,697129773	0,082319650
248283,000000000	0,696248232	0,082913044
248283,100000000	0,695915167	0,084120143
248283,200000000	0,696970702	0,084949152
248283,300000000	0,696121369	0,086079777
248283,400000000	0,696219850	0,087331241
248283,500000000	0,696548175	0,087917452
248283,600000000	0,695926088	0,089140644
248283,700000000	0,695952297	0,090298527
248283,800000000	0,696316710	0,091515979
248283,900000000	0,696203304	0,092740257
248284,000000000	0,696093097	0,093708143
248284,100000000	0,696623973	0,095233876
248284,200000000	0,697459963	0,096514190
248284,300000000	0,697164313	0,097966427
248284,400000000	0,695802501	0,099224029
248284,500000000	0,695353033	0,100426355
248284,600000000	0,695573317	0,102059340
248284,700000000	0,696101717	0,103595212
248284,800000000	0,696280518	0,104697171
248284,900000000	0,695540193	0,106167988
248285,000000000	0,695761683	0,107963757
248285,100000000	0,696789552	0,109919767
248285,200000000	0,695659917	0,111372040
248285,300000000	0,695476240	0,112798979
248285,400000000	0,696058388	0,114891671
248285,500000000	0,695403998	0,116433700
248285,600000000	0,695172842	0,118569095
248285,700000000	0,695910569	0,120782860
248285,800000000	0,695133138	0,122519341
248285,900000000	0,695827220	0,124865547
248286,000000000	0,695418953	0,126732828
248286,100000000	0,696594574	0,129200396
248286,200000000	0,695747770	0,131286532
248286,300000000	0,695573663	0,133567206
248286,400000000	0,696450774	0,136307018
248286,500000000	0,696060457	0,138876521
248286,600000000	0,695518454	0,140936525
248286,700000000	0,695376387	0,144054479
248286,800000000	0,695429766	0,146246543
248286,900000000	0,694604002	0,149077998
248287,000000000	0,695255464	0,151747854
248287,100000000	0,695705225	0,154666402
248287,200000000	0,695543413	0,157092075
248287,300000000	0,695407104	0,160276601
248287,400000000	0,696419299	0,162891493
248287,500000000	0,695972068	0,165951627
248287,600000000	0,694221867	0,169217588
248287,700000000	0,695881024	0,171825847
248287,800000000	0,694853769	0,174947142
248287,900000000	0,696110796	0,177555256
248288,000000000	0,695860446	0,180644818
248288,100000000	0,695306321	0,183527951
248288,200000000	0,695123586	0,185965072
248288,300000000	0,694174387	0,188226689
248288,400000000	0,694944717	0,190638540
248288,500000000	0,694418433	0,192619982
248288,600000001	0,694516004	0,194667158
248288,700000001	0,694955308	0,197094950
248288,800000001	0,695372361	0,197991062
248288,900000001	0,694333868	0,198902895
248289,000000001	0,694824755	0,200260838
248289,100000001	0,694386060	0,200581315
248289,200000001	0,694564842	0,200789912
248289,300000001	0,695240620	0,200603856
248289,400000001	0,694613216	0,199942712
248289,500000001	0,695102755	0,198807597
248289,600000001	0,694098206	0,198139910
248289,700000001	0,694091406	0,196180064
248289,800000001	0,695531221	0,194411407
248289,900000001	0,695359015	0,192723520
248290,000000001	0,694235580	0,190092121
248290,100000001	0,694587763	0,187976747
248290,200000001	0,694338592	0,184667866
248290,300000001	0,695301143	0,181723183
248290,400000001	0,694528675	0,178859605
248290,500000001	0,695843201	0,175442645
248290,600000001	0,695472214	0,171884240
248290,700000001	0,695466807	0,168394622
248290,800000001	0,696090799	0,164700727
248290,900000001	0,694735518	0,161425153
248291,000000001	0,695614031	0,157855711
248291,100000001	0,695386396	0,154284371
248291,200000001	0,696937874	0,150840716
248291,300000001	0,696263398	0,147307222
248291,400000001	0,696195835	0,143895473
248291,500000001	0,696548749	0,140603408
248291,600000001	0,695517189	0,137281678
248291,700000001	0,696587453	0,133950988
248291,800000001	0,696462605	0,131078700
248291,900000001	0,696267994	0,128269092
248292,000000001	0,695773411	0,124844582
248292,100000001	0,695250976	0,122023657
248292,200000001	0,696828358	0,119016826
248292,300000001	0,696200316	0,116286185
248292,400000001	0,695949653	0,113713521
248292,500000001	0,696427685	0,111095606
248292,600000001	0,695884703	0,108754608
248292,700000001	0,696075398	0,106240663
248292,800000001	0,697178198	0,103654009
248292,900000001	0,696052986	0,101373827
248293,000000001	0,696003563	0,099468701
248293,100000001	0,696356231	0,097379029
248293,200000001	0,695623921	0,094977993
248293,300000001	0,696466395	0,092796414
248293,400000001	0,696160786	0,090925763
248293,500000001	0,696867850	0,088826807
248293,600000001	0,696254896	0,087001977
248293,700000001	0,695501086	0,085469583
248293,800000001	0,696034137	0,083427151
